supply_name,supplier_name,quantity_supplied,hospital_name,weekly_wastage,severity,people_per_week
Hydrochlorothiazide,Al Maqam Medical Supplies LLC,11866.0,Thumbay Hospital Dubai,17,2,464
Atorvastatin,Al Naghi Medical,5801.0,American Hospital Dubai,23,3,653
Lisinopril,Kiwi Medical Supplies,10946.0,Dubai Hospital,48,2,486
Defibrillator,Pharma Solutions,2982.0,American Hospital Dubai,40,1,999
Ibuprofen,Babirus LLC,67.0,Al Zahra Hospital Dubai,37,4,739
Aspirin,Babirus LLC,9954.0,Emirates Hospital Dubai,24,4,242
Sterile Gauze,City Pharmacy Co.,4181.0,Mediclinic City Hospital Dubai,48,4,506
Ventilator,City Pharmacy Co.,1415.0,Dubai Hospital,15,3,907
Drip Stand,Gulf Drug,5679.0,NMC Royal Hospital Dubai,27,1,556
IV Bag,City Pharmacy Co.,13365.0,Dubai Hospital,14,3,815
IV Bag,Al Naghi Medical,12417.0,Dubai Hospital,41,5,271
Pantoprazole,Pharma Solutions,393.0,Thumbay Hospital Dubai,13,3,906
Metformin,Global Med UAE,12329.0,Al Zahra Hospital Dubai,35,4,523
Oxygen Cylinder,Gulf Drug,2663.0,Thumbay Hospital Dubai,43,2,555
Insulin Pen,Paramount Medical Equipment Trading LLC,2766.0,Thumbay Hospital Dubai,38,4,659
Azithromycin,Planet Distribution,8649.0,NMC Royal Hospital Dubai,23,2,787
Surgical Scissors,Al Zahrawi Medical,1872.0,Mediclinic City Hospital Dubai,20,3,974
Hand Sanitizer,Al Maqam Medical Supplies LLC,4247.0,American Hospital Dubai,13,3,712
Fluconazole,Planet Distribution,6323.0,Saudi German Hospital Dubai,31,5,774
Ciprofloxacin,Al Zahrawi Medical,8942.0,Thumbay Hospital Dubai,42,2,134
Blood Pressure Monitor,Metromed,1538.0,Saudi German Hospital Dubai,33,2,792
Paracetamol,Pharma Solutions,18604.0,Mediclinic City Hospital Dubai,20,2,864
Sterile Gauze,Al Naghi Medical,3327.0,Saudi German Hospital Dubai,45,1,512
Aspirin,Al Maqam Medical Supplies LLC,8101.0,Thumbay Hospital Dubai,18,4,227
Doxycycline,Al Zahrawi Medical,5897.0,NMC Royal Hospital Dubai,22,4,529
Insulin Pen,Planet Distribution,5578.0,Saudi German Hospital Dubai,25,3,541
Surgical Scissors,MPC Healthcare,4764.0,Mediclinic City Hospital Dubai,15,3,701
Metronidazole,Pharma Solutions,4051.0,Mediclinic City Hospital Dubai,15,3,922
Metformin,Kiwi Medical Supplies,10707.0,Emirates Hospital Dubai,24,3,639
Syringe Set,Al Zahrawi Medical,23077.0,Emirates Hospital Dubai,46,2,843
Blood Pressure Monitor,Babirus LLC,4799.0,NMC Royal Hospital Dubai,39,5,554
Fluconazole,Planet Distribution,6778.0,Saudi German Hospital Dubai,45,1,433
Scalpel,MPC Healthcare,2199.0,Saudi German Hospital Dubai,14,4,312
Lisinopril,AKI Pharma,11833.0,Emirates Hospital Dubai,21,4,160
Omeprazole,Pharma Solutions,9756.0,American Hospital Dubai,38,3,394
Wheelchair,MPC Healthcare,1316.0,Al Zahra Hospital Dubai,30,2,683
IV Bag,Metromed,11322.0,Mediclinic City Hospital Dubai,20,4,189
Drip Stand,Paramount Medical Equipment Trading LLC,6193.0,American Hospital Dubai,18,3,378
Thermometer,MPC Healthcare,6154.0,Mediclinic City Hospital Dubai,10,1,390
Pulse Oximeter,MPC Healthcare,2291.0,Dubai Hospital,39,3,391
Drip Stand,City Pharmacy Co.,5350.0,Dubai Hospital,22,1,495
Pulse Oximeter,Al Maqam Medical Supplies LLC,4076.0,American Hospital Dubai,19,4,692
Doxycycline,MPC Healthcare,4853.0,Dubai Hospital,13,4,976
Levothyroxine,Pharma Solutions,7696.0,Emirates Hospital Dubai,11,4,680
ECG Machine,Paramount Medical Equipment Trading LLC,1027.0,Emirates Hospital Dubai,12,2,412
Surgical Masks,Metromed,5358.0,Al Zahra Hospital Dubai,26,3,981
Hand Sanitizer,Planet Distribution,4636.0,American Hospital Dubai,37,4,246
Azithromycin,Metromed,9154.0,Mediclinic City Hospital Dubai,39,3,380
Ventilator,AKI Pharma,4714.0,Saudi German Hospital Dubai,15,5,672
Ventilator,Al Maqam Medical Supplies LLC,5155.0,Mediclinic City Hospital Dubai,17,4,659
Fluconazole,Gulf Drug,8879.0,Thumbay Hospital Dubai,25,4,367
Omeprazole,Paramount Medical Equipment Trading LLC,10277.0,Emirates Hospital Dubai,12,5,801
Defibrillator,Kiwi Medical Supplies,2624.0,NMC Royal Hospital Dubai,26,3,853
Stethoscope,Al Maqam Medical Supplies LLC,3367.0,NMC Royal Hospital Dubai,28,3,948
ECG Machine,Gulf Drug,3827.0,Emirates Hospital Dubai,42,3,799
Azithromycin,Al Zahrawi Medical,11933.0,Thumbay Hospital Dubai,12,4,166
Doxycycline,Global Med UAE,6668.0,NMC Royal Hospital Dubai,26,3,794
Salbutamol,Babirus LLC,8000.0,Dubai Hospital,31,2,976
Paracetamol,City Pharmacy Co.,19365.0,Emirates Hospital Dubai,48,2,477
Omeprazole,Al Maqam Medical Supplies LLC,10379.0,NMC Royal Hospital Dubai,23,3,777
Ventilator,Gulf Drug,5995.0,Emirates Hospital Dubai,27,3,608
Ventilator,City Pharmacy Co.,2248.0,Al Zahra Hospital Dubai,47,3,273
IV Bag,AKI Pharma,14346.0,Saudi German Hospital Dubai,28,5,169
Syringe Set,MPC Healthcare,20584.0,Saudi German Hospital Dubai,42,3,107
Simvastatin,MPC Healthcare,6837.0,Mediclinic City Hospital Dubai,13,2,125
Disposable Gloves,AKI Pharma,7281.0,Thumbay Hospital Dubai,35,2,764
Fluconazole,Al Maqam Medical Supplies LLC,6914.0,Emirates Hospital Dubai,17,4,431
Stethoscope,AKI Pharma,3758.0,American Hospital Dubai,33,3,306
Pantoprazole,Paramount Medical Equipment Trading LLC,1859.0,Mediclinic City Hospital Dubai,42,3,534
Bandage Roll,Kiwi Medical Supplies,1188.0,Mediclinic City Hospital Dubai,14,3,388
Amoxicillin,MPC Healthcare,16813.0,Emirates Hospital Dubai,24,3,691
Simvastatin,Al Maqam Medical Supplies LLC,8613.0,Emirates Hospital Dubai,12,3,552
Aspirin,Kiwi Medical Supplies,11276.0,Mediclinic City Hospital Dubai,44,3,756
Thermometer,Pharma Solutions,8559.0,Mediclinic City Hospital Dubai,38,5,678
Stethoscope,Gulf Drug,6344.0,Saudi German Hospital Dubai,20,3,131
Lisinopril,Metromed,7764.0,American Hospital Dubai,42,2,371
Surgical Scissors,Al Naghi Medical,3514.0,Dubai Hospital,47,4,450
Insulin Pen,Al Maqam Medical Supplies LLC,6758.0,Mediclinic City Hospital Dubai,41,4,428
Surgical Masks,Al Naghi Medical,7429.0,Dubai Hospital,29,5,759
Omeprazole,MPC Healthcare,10176.0,Saudi German Hospital Dubai,44,2,228
Lisinopril,Al Naghi Medical,7796.0,Mediclinic City Hospital Dubai,19,2,783
Surgical Scissors,AKI Pharma,691.0,NMC Royal Hospital Dubai,42,4,480
Pantoprazole,HealthPro Distributors UAE,2226.0,Mediclinic City Hospital Dubai,44,1,130
Amoxicillin,Global Med UAE,16940.0,Emirates Hospital Dubai,41,3,918
Sterile Gauze,Pharma Solutions,3289.0,Thumbay Hospital Dubai,42,3,769
Disposable Gloves,Al Maqam Medical Supplies LLC,5025.0,Thumbay Hospital Dubai,33,5,953
Salbutamol,City Pharmacy Co.,9147.0,Mediclinic City Hospital Dubai,26,3,912
Omeprazole,Paramount Medical Equipment Trading LLC,13142.0,Al Zahra Hospital Dubai,27,5,856
Oxygen Cylinder,HealthPro Distributors UAE,441.0,NMC Royal Hospital Dubai,36,2,135
Wheelchair,Al Naghi Medical,3510.0,American Hospital Dubai,47,2,648
Salbutamol,Pharma Solutions,6591.0,Mediclinic City Hospital Dubai,17,5,989
Salbutamol,Gulf Drug,10435.0,Dubai Hospital,38,4,351
Pulse Oximeter,MPC Healthcare,298.0,American Hospital Dubai,28,3,155
Ciprofloxacin,Planet Distribution,5435.0,NMC Royal Hospital Dubai,26,3,822
Hand Sanitizer,Planet Distribution,1523.0,Mediclinic City Hospital Dubai,49,4,107
Paracetamol,Planet Distribution,19322.0,Al Zahra Hospital Dubai,22,3,681
Sterile Gauze,Gulf Drug,4059.0,Saudi German Hospital Dubai,25,2,963
IV Bag,Pharma Solutions,13540.0,Al Zahra Hospital Dubai,13,5,643
Wheelchair,Al Zahrawi Medical,5032.0,Emirates Hospital Dubai,29,1,668
Insulin Pen,Gulf Drug,3808.0,Al Zahra Hospital Dubai,10,4,561
Surgical Masks,Paramount Medical Equipment Trading LLC,5277.0,Dubai Hospital,49,3,598
Ciprofloxacin,Gulf Drug,5401.0,Saudi German Hospital Dubai,35,1,713
Aspirin,Al Maqam Medical Supplies LLC,12526.0,Emirates Hospital Dubai,48,3,960
Bandage Roll,AKI Pharma,4088.0,Saudi German Hospital Dubai,15,3,225
Syringe Set,Al Maqam Medical Supplies LLC,22870.0,Thumbay Hospital Dubai,26,5,100
Metronidazole,Kiwi Medical Supplies,4573.0,Saudi German Hospital Dubai,39,3,849
Levothyroxine,Gulf Drug,6458.0,Mediclinic City Hospital Dubai,10,5,554
Salbutamol,Planet Distribution,7871.0,American Hospital Dubai,29,4,526
Scalpel,MPC Healthcare,2095.0,Thumbay Hospital Dubai,39,2,994
Defibrillator,AKI Pharma,1713.0,Thumbay Hospital Dubai,14,4,994
Lisinopril,AKI Pharma,8271.0,American Hospital Dubai,46,3,465
Surgical Masks,Planet Distribution,5105.0,Dubai Hospital,33,2,886
Hydrochlorothiazide,MPC Healthcare,9672.0,Thumbay Hospital Dubai,28,5,293
Metronidazole,Al Maqam Medical Supplies LLC,3223.0,Saudi German Hospital Dubai,18,3,609
Ciprofloxacin,Kiwi Medical Supplies,7794.0,Al Zahra Hospital Dubai,47,5,634
Stethoscope,Al Maqam Medical Supplies LLC,3467.0,NMC Royal Hospital Dubai,33,3,241
Ventilator,Al Maqam Medical Supplies LLC,4985.0,Dubai Hospital,40,2,443
Ventilator,Kiwi Medical Supplies,3922.0,Saudi German Hospital Dubai,41,3,902
Losartan,AKI Pharma,1796.0,Emirates Hospital Dubai,37,5,317
Amoxicillin,Pharma Solutions,14098.0,Emirates Hospital Dubai,27,4,200
Stethoscope,Al Maqam Medical Supplies LLC,4252.0,Al Zahra Hospital Dubai,47,1,435
Hydrochlorothiazide,Al Zahrawi Medical,11931.0,Dubai Hospital,16,1,298
Pulse Oximeter,Al Naghi Medical,318.0,Dubai Hospital,22,2,785
Syringe Set,City Pharmacy Co.,21024.0,Al Zahra Hospital Dubai,28,4,871
Hydrochlorothiazide,Babirus LLC,11221.0,Dubai Hospital,23,3,907
Azithromycin,AKI Pharma,12936.0,Thumbay Hospital Dubai,27,3,155
Amoxicillin,City Pharmacy Co.,16549.0,Mediclinic City Hospital Dubai,35,4,867
Ciprofloxacin,AKI Pharma,4276.0,Mediclinic City Hospital Dubai,39,3,780
Oxygen Cylinder,HealthPro Distributors UAE,1102.0,Dubai Hospital,23,5,982
Oxygen Cylinder,Metromed,2345.0,Thumbay Hospital Dubai,13,3,482
Omeprazole,HealthPro Distributors UAE,13631.0,Thumbay Hospital Dubai,48,3,235
Thermometer,Global Med UAE,8902.0,American Hospital Dubai,35,1,970
Paracetamol,HealthPro Distributors UAE,17228.0,American Hospital Dubai,48,1,855
Scalpel,Planet Distribution,4212.0,NMC Royal Hospital Dubai,36,2,303
Ibuprofen,Paramount Medical Equipment Trading LLC,3855.0,NMC Royal Hospital Dubai,50,2,480
Fluconazole,Al Maqam Medical Supplies LLC,5037.0,NMC Royal Hospital Dubai,38,3,336
Ventilator,Paramount Medical Equipment Trading LLC,4936.0,NMC Royal Hospital Dubai,43,3,247
Salbutamol,Al Maqam Medical Supplies LLC,10675.0,Al Zahra Hospital Dubai,14,4,214
Paracetamol,Global Med UAE,15091.0,Al Zahra Hospital Dubai,27,4,660
Hydrochlorothiazide,Metromed,9725.0,American Hospital Dubai,35,4,305
Ventilator,AKI Pharma,2442.0,Mediclinic City Hospital Dubai,20,3,557
Syringe Set,MPC Healthcare,21928.0,Thumbay Hospital Dubai,15,4,364
Aspirin,Gulf Drug,11185.0,Emirates Hospital Dubai,17,4,119
Omeprazole,MPC Healthcare,13709.0,Mediclinic City Hospital Dubai,19,2,243
Hand Sanitizer,Al Maqam Medical Supplies LLC,4955.0,Saudi German Hospital Dubai,32,4,505
Pantoprazole,AKI Pharma,1152.0,Al Zahra Hospital Dubai,18,3,373
Bandage Roll,Kiwi Medical Supplies,1196.0,NMC Royal Hospital Dubai,32,2,454
Simvastatin,Babirus LLC,6996.0,NMC Royal Hospital Dubai,47,3,705
Blood Pressure Monitor,Paramount Medical Equipment Trading LLC,2951.0,Saudi German Hospital Dubai,40,3,439
Disposable Gloves,Planet Distribution,8867.0,Mediclinic City Hospital Dubai,16,4,783
Oxygen Cylinder,Kiwi Medical Supplies,491.0,NMC Royal Hospital Dubai,32,2,241
Bandage Roll,Paramount Medical Equipment Trading LLC,4587.0,Mediclinic City Hospital Dubai,17,2,256
Pulse Oximeter,City Pharmacy Co.,3221.0,Thumbay Hospital Dubai,47,1,272
Blood Pressure Monitor,Al Naghi Medical,3028.0,Saudi German Hospital Dubai,40,3,142
Ibuprofen,Metromed,4259.0,Emirates Hospital Dubai,40,3,912
Ventilator,Planet Distribution,2678.0,Mediclinic City Hospital Dubai,48,2,558
Scalpel,Kiwi Medical Supplies,2238.0,Thumbay Hospital Dubai,12,3,380
Blood Pressure Monitor,Al Zahrawi Medical,1393.0,Dubai Hospital,39,1,282
Defibrillator,Al Zahrawi Medical,4925.0,Dubai Hospital,50,2,102
Simvastatin,Kiwi Medical Supplies,8585.0,Mediclinic City Hospital Dubai,28,5,455
Metformin,Paramount Medical Equipment Trading LLC,12344.0,Dubai Hospital,35,3,699
Bandage Roll,Kiwi Medical Supplies,4917.0,Mediclinic City Hospital Dubai,37,3,823
Fluconazole,City Pharmacy Co.,6634.0,NMC Royal Hospital Dubai,40,5,657
Ibuprofen,Al Maqam Medical Supplies LLC,3082.0,American Hospital Dubai,29,5,285
Pantoprazole,Al Naghi Medical,279.0,Dubai Hospital,10,3,386
Lisinopril,Paramount Medical Equipment Trading LLC,7954.0,Al Zahra Hospital Dubai,20,4,839
Stethoscope,HealthPro Distributors UAE,7774.0,Mediclinic City Hospital Dubai,32,4,321
Azithromycin,Al Zahrawi Medical,10299.0,Mediclinic City Hospital Dubai,41,5,749
Defibrillator,Metromed,2043.0,Mediclinic City Hospital Dubai,16,3,841
Ibuprofen,City Pharmacy Co.,2996.0,American Hospital Dubai,47,2,750
Lisinopril,Gulf Drug,7489.0,Thumbay Hospital Dubai,24,3,566
Paracetamol,Gulf Drug,18260.0,Dubai Hospital,27,3,224
Simvastatin,Al Naghi Medical,9294.0,Emirates Hospital Dubai,33,3,820
Blood Pressure Monitor,AKI Pharma,2413.0,Emirates Hospital Dubai,19,1,669
Defibrillator,Planet Distribution,1519.0,Saudi German Hospital Dubai,40,2,427
Drip Stand,AKI Pharma,4914.0,NMC Royal Hospital Dubai,46,3,339
Bandage Roll,Paramount Medical Equipment Trading LLC,3496.0,American Hospital Dubai,10,1,942
Prednisolone,Planet Distribution,7875.0,Thumbay Hospital Dubai,18,1,922
Losartan,Al Maqam Medical Supplies LLC,3368.0,Mediclinic City Hospital Dubai,26,4,487
Blood Pressure Monitor,Global Med UAE,3008.0,Thumbay Hospital Dubai,34,3,912
Scalpel,Gulf Drug,787.0,American Hospital Dubai,26,5,538
Thermometer,HealthPro Distributors UAE,8360.0,American Hospital Dubai,19,5,498
Fluconazole,Metromed,6688.0,American Hospital Dubai,11,3,496
Atorvastatin,Paramount Medical Equipment Trading LLC,3333.0,Saudi German Hospital Dubai,41,3,708
Bandage Roll,Metromed,2887.0,Al Zahra Hospital Dubai,34,3,831
Syringe Set,Planet Distribution,22907.0,NMC Royal Hospital Dubai,21,1,372
Hand Sanitizer,City Pharmacy Co.,171.0,Saudi German Hospital Dubai,42,4,381
Metronidazole,Paramount Medical Equipment Trading LLC,2155.0,Saudi German Hospital Dubai,36,4,730
Fluconazole,Global Med UAE,5415.0,Dubai Hospital,17,4,980
Amoxicillin,MPC Healthcare,15055.0,Al Zahra Hospital Dubai,25,2,209
Disposable Gloves,City Pharmacy Co.,5236.0,Saudi German Hospital Dubai,50,5,450
Blood Pressure Monitor,MPC Healthcare,1291.0,American Hospital Dubai,15,3,919
Hand Sanitizer,Al Naghi Medical,310.0,American Hospital Dubai,17,2,752
Salbutamol,Al Naghi Medical,8574.0,Dubai Hospital,14,2,319
Insulin Pen,Gulf Drug,5888.0,Thumbay Hospital Dubai,22,2,947
Fluconazole,Metromed,9475.0,Mediclinic City Hospital Dubai,33,1,934
Surgical Scissors,Al Maqam Medical Supplies LLC,3732.0,Saudi German Hospital Dubai,26,2,346
Prednisolone,Al Zahrawi Medical,4514.0,Mediclinic City Hospital Dubai,10,1,402
Scalpel,Kiwi Medical Supplies,964.0,NMC Royal Hospital Dubai,50,5,420
Bandage Roll,City Pharmacy Co.,5144.0,Emirates Hospital Dubai,26,3,473
Azithromycin,Metromed,11100.0,American Hospital Dubai,38,4,810
Disposable Gloves,AKI Pharma,6787.0,Thumbay Hospital Dubai,14,3,396
Defibrillator,Babirus LLC,3228.0,NMC Royal Hospital Dubai,37,3,178
Doxycycline,Al Zahrawi Medical,8419.0,Dubai Hospital,45,3,614
Pulse Oximeter,Pharma Solutions,2468.0,Thumbay Hospital Dubai,49,3,705
Azithromycin,Pharma Solutions,9259.0,Emirates Hospital Dubai,14,3,397
Simvastatin,MPC Healthcare,6799.0,Emirates Hospital Dubai,18,5,907
Oxygen Cylinder,Planet Distribution,1569.0,Dubai Hospital,41,2,146
Omeprazole,Planet Distribution,12617.0,Al Zahra Hospital Dubai,40,2,725
Blood Pressure Monitor,Al Zahrawi Medical,4236.0,Dubai Hospital,27,5,986
Azithromycin,MPC Healthcare,11173.0,American Hospital Dubai,13,3,728
Oxygen Cylinder,HealthPro Distributors UAE,1306.0,NMC Royal Hospital Dubai,44,2,351
Paracetamol,HealthPro Distributors UAE,15076.0,Al Zahra Hospital Dubai,40,2,735
Defibrillator,Al Maqam Medical Supplies LLC,2610.0,Emirates Hospital Dubai,31,3,594
Salbutamol,HealthPro Distributors UAE,6069.0,NMC Royal Hospital Dubai,17,3,236
Defibrillator,Paramount Medical Equipment Trading LLC,3224.0,Thumbay Hospital Dubai,21,3,716
Fluconazole,Pharma Solutions,6269.0,Al Zahra Hospital Dubai,42,3,799
Oxygen Cylinder,Al Maqam Medical Supplies LLC,1474.0,Al Zahra Hospital Dubai,26,3,489
Simvastatin,Gulf Drug,7728.0,American Hospital Dubai,37,4,356
Salbutamol,Al Naghi Medical,10543.0,Dubai Hospital,13,2,212
Syringe Set,AKI Pharma,21078.0,Mediclinic City Hospital Dubai,23,4,644
Simvastatin,MPC Healthcare,9064.0,Thumbay Hospital Dubai,22,4,277
Fluconazole,Metromed,9491.0,Thumbay Hospital Dubai,13,2,533
Prednisolone,HealthPro Distributors UAE,4232.0,Dubai Hospital,14,3,909
Hydrochlorothiazide,Gulf Drug,11720.0,Al Zahra Hospital Dubai,26,2,465
Ciprofloxacin,Paramount Medical Equipment Trading LLC,7221.0,Al Zahra Hospital Dubai,28,3,987
Ventilator,Paramount Medical Equipment Trading LLC,2279.0,American Hospital Dubai,15,1,826
Metformin,HealthPro Distributors UAE,12336.0,Mediclinic City Hospital Dubai,32,3,978
Doxycycline,HealthPro Distributors UAE,4880.0,Thumbay Hospital Dubai,40,3,269
Salbutamol,Al Zahrawi Medical,8824.0,Emirates Hospital Dubai,24,3,121
Ventilator,Gulf Drug,3345.0,Saudi German Hospital Dubai,12,4,771
Levothyroxine,Al Maqam Medical Supplies LLC,8575.0,Saudi German Hospital Dubai,50,2,867
Ventilator,Babirus LLC,1270.0,Mediclinic City Hospital Dubai,33,5,1000
Ventilator,Paramount Medical Equipment Trading LLC,2910.0,NMC Royal Hospital Dubai,24,3,226
Ventilator,MPC Healthcare,5245.0,American Hospital Dubai,49,2,574
Simvastatin,Paramount Medical Equipment Trading LLC,8764.0,Mediclinic City Hospital Dubai,15,3,530
Aspirin,Pharma Solutions,11220.0,Dubai Hospital,42,2,454
Salbutamol,Al Maqam Medical Supplies LLC,7494.0,Dubai Hospital,39,4,259
Stethoscope,Paramount Medical Equipment Trading LLC,3753.0,Saudi German Hospital Dubai,20,4,457
Azithromycin,Pharma Solutions,10927.0,Al Zahra Hospital Dubai,23,2,579
Oxygen Cylinder,HealthPro Distributors UAE,1303.0,Saudi German Hospital Dubai,48,2,812
Pulse Oximeter,Babirus LLC,449.0,Al Zahra Hospital Dubai,17,3,518
Simvastatin,City Pharmacy Co.,9232.0,American Hospital Dubai,50,3,667
Lisinopril,Babirus LLC,10030.0,Al Zahra Hospital Dubai,49,2,246
Scalpel,Al Maqam Medical Supplies LLC,4815.0,Mediclinic City Hospital Dubai,30,5,256
Prednisolone,Kiwi Medical Supplies,3979.0,Al Zahra Hospital Dubai,16,3,601
Defibrillator,Al Maqam Medical Supplies LLC,2430.0,NMC Royal Hospital Dubai,17,4,740
Surgical Masks,Babirus LLC,5608.0,Dubai Hospital,20,2,941
Azithromycin,Al Zahrawi Medical,12303.0,Mediclinic City Hospital Dubai,39,3,888
Oxygen Cylinder,Metromed,373.0,Dubai Hospital,31,2,841
Aspirin,Gulf Drug,10825.0,American Hospital Dubai,13,4,904
Blood Pressure Monitor,Al Naghi Medical,3383.0,Mediclinic City Hospital Dubai,17,2,817
Amoxicillin,MPC Healthcare,12846.0,NMC Royal Hospital Dubai,41,4,967
ECG Machine,Metromed,4373.0,American Hospital Dubai,46,2,904
Scalpel,HealthPro Distributors UAE,1828.0,Saudi German Hospital Dubai,18,2,597
ECG Machine,Al Naghi Medical,2377.0,NMC Royal Hospital Dubai,42,3,171
Hand Sanitizer,Kiwi Medical Supplies,3045.0,American Hospital Dubai,34,2,518
Amoxicillin,HealthPro Distributors UAE,15951.0,Emirates Hospital Dubai,48,3,226
Pulse Oximeter,Al Naghi Medical,4750.0,Al Zahra Hospital Dubai,47,2,380
Wheelchair,Al Naghi Medical,3066.0,Mediclinic City Hospital Dubai,15,4,838
Pantoprazole,Global Med UAE,3409.0,American Hospital Dubai,36,2,135
Salbutamol,HealthPro Distributors UAE,9480.0,Mediclinic City Hospital Dubai,22,5,687
Oxygen Cylinder,Metromed,943.0,Al Zahra Hospital Dubai,40,2,713
Atorvastatin,MPC Healthcare,4822.0,American Hospital Dubai,33,3,385
Lisinopril,Al Zahrawi Medical,10250.0,Saudi German Hospital Dubai,50,5,800
Hand Sanitizer,Pharma Solutions,2935.0,Emirates Hospital Dubai,27,3,317
Amoxicillin,Global Med UAE,13555.0,Emirates Hospital Dubai,35,3,455
Simvastatin,Metromed,9820.0,NMC Royal Hospital Dubai,20,1,606
Levothyroxine,Kiwi Medical Supplies,9473.0,American Hospital Dubai,27,2,769
Defibrillator,Planet Distribution,4470.0,Al Zahra Hospital Dubai,20,3,895
Ibuprofen,AKI Pharma,1442.0,American Hospital Dubai,25,3,865
Stethoscope,Pharma Solutions,6446.0,Mediclinic City Hospital Dubai,31,2,508
Hand Sanitizer,Al Naghi Medical,4643.0,Thumbay Hospital Dubai,26,3,676
Metformin,HealthPro Distributors UAE,10225.0,Dubai Hospital,23,3,158
Ventilator,Al Maqam Medical Supplies LLC,5603.0,American Hospital Dubai,17,3,543
Hydrochlorothiazide,Al Zahrawi Medical,8136.0,Emirates Hospital Dubai,26,5,556
Pantoprazole,HealthPro Distributors UAE,1265.0,Emirates Hospital Dubai,35,2,952
Doxycycline,Gulf Drug,8923.0,Dubai Hospital,45,3,635
Omeprazole,Gulf Drug,10823.0,Emirates Hospital Dubai,28,4,352
Sterile Gauze,Planet Distribution,4068.0,Saudi German Hospital Dubai,42,2,751
Syringe Set,Babirus LLC,22983.0,American Hospital Dubai,28,2,880
Syringe Set,Babirus LLC,24649.0,NMC Royal Hospital Dubai,38,3,396
Bandage Roll,Al Maqam Medical Supplies LLC,316.0,American Hospital Dubai,11,5,202
Simvastatin,AKI Pharma,9403.0,Thumbay Hospital Dubai,20,4,633
Syringe Set,Metromed,24950.0,Emirates Hospital Dubai,27,5,627
Ciprofloxacin,MPC Healthcare,8557.0,Mediclinic City Hospital Dubai,46,3,663
Azithromycin,Global Med UAE,12482.0,Emirates Hospital Dubai,35,2,974
Atorvastatin,Babirus LLC,7136.0,American Hospital Dubai,36,3,937
ECG Machine,Kiwi Medical Supplies,1156.0,Saudi German Hospital Dubai,28,2,520
Defibrillator,Planet Distribution,1892.0,Al Zahra Hospital Dubai,50,2,872
Ventilator,HealthPro Distributors UAE,5341.0,American Hospital Dubai,40,5,686
